timestamp_sec,timestamp_nanosec,label,position_x,position_y,position_z,size_x,size_y,size_z,match_found
1614608562,700153856,SUV,45.91282654,1.733608484,-7.568238258,4.7055583,2.080930471,2.080930471,False
1614608562,800153856,SUV,47.85525894,0.909823179,-7.663005829,4.7055583,2.080930471,2.080930471,False
1614608562,800153856,SUV,43.11908722,0.906554461,-7.903817654,4.7055583,2.080930471,2.080930471,False
1614608562,900153600,SUV,45.06918335,0.205365181,-7.89529705,4.7055583,2.080930471,2.080930471,False
1614608562,900153600,SUV,40.33219147,0.124901414,-8.104436874,4.7055583,2.080930471,2.080930471,False
1614608563,153600,SUV,42.2879982,-0.461977005,-8.066480637,4.7055583,2.080930471,2.080930471,False
1614608563,153600,SUV,37.55079269,-0.610389233,-8.228246689,4.7055583,2.080930471,2.080930471,False
1614608563,153600,Sedan,50.88192749,-0.27380085,-7.97811079,4.565526485,2.082421303,2.082421303,False
1614608563,100153344,SUV,39.51012039,-1.120284557,-8.220754623,4.7055583,2.080930471,2.080930471,False
1614608563,100153344,SUV,34.77330399,-1.324257135,-8.322022438,4.7055583,2.080930471,2.080930471,False
1614608563,100153344,Sedan,48.10305405,-0.8746562,-8.219134331,4.565526485,2.082421303,2.082421303,False
1614608563,200153344,SUV,36.73412704,-1.816183567,-8.381725311,4.7055583,2.080930471,2.080930471,False
1614608563,200153344,SUV,31.99825668,-2.060875416,-8.412534714,4.7055583,2.080930471,2.080930471,False
1614608563,200153344,Sedan,45.32540894,-1.533714294,-8.476078987,4.565526485,2.082421303,2.082421303,False
1614608563,300153344,SUV,33.95908356,-2.605735302,-8.546779633,4.7055583,2.080930471,2.080930471,False
1614608563,300153344,SUV,29.22464752,-2.874627113,-8.500750542,4.7055583,2.080930471,2.080930471,False
1614608563,300153344,Sedan,42.548172,-2.308355331,-8.741517067,4.565526485,2.082421303,2.082421303,False
1614608563,400153088,SUV,31.18486023,-3.543970346,-8.684810638,4.7055583,2.080930471,2.080930471,False
1614608563,400153088,SUV,26.45225716,-3.81970787,-8.55936718,4.7055583,2.080930471,2.080930471,False
1614608563,400153088,Sedan,39.77135468,-3.253839016,-8.979423523,4.565526485,2.082421303,2.082421303,False
1614608563,500153088,SUV,28.41220665,-4.674207687,-8.737516403,4.7055583,2.080930471,2.080930471,False
1614608563,500153088,SUV,23.68172073,-4.939455032,-8.533926964,4.7055583,2.080930471,2.080930471,False
1614608563,500153088,Sedan,36.99584961,-4.412641525,-9.126714706,4.565526485,2.082421303,2.082421303,False
1614608563,600153088,SUV,25.64286613,-6.018236637,-8.624119759,4.7055583,2.080930471,2.080930471,False
1614608563,600153088,SUV,20.9146595,-6.256504536,-8.34734726,4.7055583,2.080930471,2.080930471,False
1614608563,600153088,Sedan,34.22357178,-5.804708958,-9.098196983,4.565526485,2.082421303,2.082421303,False
1614608563,700152832,SUV,22.87947655,-7.568400383,-8.249159813,4.7055583,2.080930471,2.080930471,False
1614608563,700152832,SUV,18.15358925,-7.76480484,-7.907538414,4.7055583,2.080930471,2.080930471,False
1614608563,700152832,Sedan,31.45731354,-7.419668198,-8.794551849,4.565526485,2.082421303,2.082421303,False
1614608563,800152832,SUV,20.12521553,-9.282385826,-7.512524605,4.7055583,2.080930471,2.080930471,False
1614608563,800152832,SUV,15.40155888,-9.424312592,-7.117285728,4.7055583,2.080930471,2.080930471,False
1614608563,800152832,Sedan,28.70040321,-9.211763382,-8.112545013,4.565526485,2.082421303,2.082421303,False
1614608563,900152576,SUV,17.38370514,-11.08130455,-6.320943832,4.7055583,2.080930471,2.080930471,False
1614608563,900152576,SUV,12.6620779,-11.15893364,-5.885627747,4.7055583,2.080930471,2.080930471,False
1614608563,900152576,Sedan,25.95659637,-11.09813499,-6.956638336,4.565526485,2.082421303,2.082421303,False
1614608564,152576,SUV,14.65847397,-12.85137367,-4.5998106,4.7055583,2.080930471,2.080930471,False
1614608564,152576,SUV,9.938574791,-12.85807037,-4.13957119,4.7055583,2.080930471,2.080930471,False
1614608564,152576,Sedan,23.22952843,-12.96069527,-5.250880241,4.565526485,2.082421303,2.082421303,False
1614608564,100152576,SUV,11.95266628,-14.44911575,-2.304255486,4.7055583,2.080930471,2.080930471,False
1614608564,100152576,SUV,7.234120369,-14.38163948,-1.835139155,4.7055583,2.080930471,2.080930471,False
1614608564,100152576,Sedan,20.52242851,-14.65154839,-2.950028419,4.565526485,2.082421303,2.082421303,False
1614608564,200152320,SUV,9.268516541,-15.70979595,0.571417928,4.7055583,2.080930471,2.080930471,False
1614608564,200152320,SUV,4.550887108,-15.56836033,1.033230901,4.7055583,2.080930471,2.080930471,False
1614608564,200152320,Sedan,17.83757973,-16.00163269,-0.048935771,4.565526485,2.082421303,2.082421303,False
1614608564,300152320,SUV,6.607157707,-16.45843506,3.986927986,4.7055583,2.080930471,2.080930471,False
1614608564,300152320,SUV,1.889977455,-16.2466011,4.425832748,4.7055583,2.080930471,2.080930471,False
1614608564,300152320,Sedan,15.17612839,-16.83192825,3.410668373,4.565526485,2.082421303,2.082421303,False
1614608564,400152320,SUV,3.968222141,-16.52264214,7.852316856,4.7055583,2.080930471,2.080930471,False
1614608564,400152320,SUV,-0.748984277,-16.24705887,8.253964424,4.7055583,2.080930471,2.080930471,False
1614608564,400152320,Sedan,12.53769875,-16.96644783,7.336610794,4.565526485,2.082421303,2.082421303,False
1614608564,500152064,SUV,1.34973073,-15.74625683,12.0279026,4.7055583,2.080930471,2.080930471,False
1614608564,500152064,SUV,-3.367961168,-15.41630554,12.37977982,4.7055583,2.080930471,2.080930471,False
1614608564,500152064,Sedan,9.920266151,-16.24604034,11.58635235,4.565526485,2.082421303,2.082421303,False
1614608564,600152064,SUV,-1.251953363,-14.00294495,16.32781792,4.7055583,2.080930471,2.080930471,False
1614608564,600152064,SUV,-5.970553875,-13.63024521,16.61972237,4.7055583,2.080930471,2.080930471,False
1614608564,600152064,Sedan,7.320130348,-14.54206467,15.9706583,4.565526485,2.082421303,2.082421303,False
1614608564,700151808,SUV,-3.842026472,-11.2087326,20.52705383,4.7055583,2.080930471,2.080930471,False
1614608564,700151808,SUV,-8.561902046,-10.80659294,20.75146484,4.7055583,2.080930471,2.080930471,False
1614608564,700151808,Sedan,4.732007504,-11.76900482,20.26083946,4.565526485,2.082421303,2.082421303,False
1614608564,800151808,SUV,-6.42710495,-7.332584858,24.37169266,4.7055583,2.080930471,2.080930471,False
1614608564,800151808,SUV,-11.14855385,-6.915412903,24.52399254,4.7055583,2.080930471,2.080930471,False
1614608564,800151808,Sedan,2.149179459,-7.895076752,24.19911575,4.565526485,2.082421303,2.082421303,False
1614608564,900151808,SUV,-9.014853477,-2.404482841,27.59167099,4.7055583,2.080930471,2.080930471,False
1614608564,900151808,SUV,-13.73809052,-1.987166166,27.67025948,4.7055583,2.080930471,2.080930471,False
1614608564,900151808,Sedan,-0.436129093,-2.950294733,27.51156807,4.565526485,2.082421303,2.082421303,False
1614608565,151552,SUV,-11.61364365,3.479712248,29.91542435,4.7055583,2.080930471,2.080930471,False
1614608565,151552,SUV,-16.33879852,3.882412672,29.92170906,4.7055583,2.080930471,2.080930471,False
1614608565,151552,Sedan,-3.03240633,2.968689442,29.92292213,4.565526485,2.082421303,2.082421303,False
1614608565,100151552,SUV,-14.23211765,10.15685654,31.0857563,4.7055583,2.080930471,2.080930471,False
1614608565,100151552,SUV,-18.95923042,10.53088474,31.02400017,4.7055583,2.080930471,2.080930471,False
